m_X_GeV,tau_X_sec,Br_dark,Y_X,Delta_Neff,BBN_OK,CMB_OK,Target,Allowed
1.149757e+10,3.821893e-04,5.000000e-01,1.000000e-09,6.535174e+03,False,False,False,False
1.149757e+10,5.422221e-04,5.000000e-01,1.000000e-09,7.784067e+03,False,False,False,False
1.149757e+10,7.692650e-04,5.000000e-01,1.000000e-09,9.271626e+03,False,False,False,False
1.149757e+10,1.091377e-03,5.000000e-01,1.000000e-09,1.104346e+04,False,False,False,False
1.149757e+10,1.548365e-03,5.000000e-01,1.000000e-09,1.315390e+04,False,False,False,False
1.149757e+10,2.196707e-03,5.000000e-01,1.000000e-09,1.566766e+04,False,False,False,False
1.149757e+10,3.116527e-03,5.000000e-01,1.000000e-09,1.866179e+04,False,False,False,False
1.149757e+10,4.421500e-03,5.000000e-01,1.000000e-09,2.222812e+04,False,False,False,False
1.149757e+10,6.272900e-03,5.000000e-01,1.000000e-09,2.647598e+04,False,False,False,False
1.149757e+10,8.899530e-03,5.000000e-01,1.000000e-09,3.153563e+04,False,False,False,False
1.149757e+10,1.262600e-02,5.000000e-01,1.000000e-09,3.756219e+04,False,False,False,False
1.149757e+10,1.791284e-02,5.000000e-01,1.000000e-09,4.474044e+04,False,False,False,False
1.149757e+10,2.541343e-02,5.000000e-01,1.000000e-09,5.329047e+04,False,False,False,False
1.149757e+10,3.605471e-02,5.000000e-01,1.000000e-09,6.347445e+04,False,False,False,False
1.149757e+10,5.115178e-02,5.000000e-01,1.000000e-09,7.560462e+04,False,False,False,False
1.149757e+10,7.257040e-02,5.000000e-01,1.000000e-09,9.005290e+04,False,False,False,False
1.149757e+10,1.029576e-01,5.000000e-01,1.000000e-09,1.072623e+05,False,False,False,False
1.149757e+10,1.460686e-01,5.000000e-01,1.000000e-09,1.277604e+05,False,False,False,False
1.149757e+10,2.072315e-01,5.000000e-01,1.000000e-09,1.521759e+05,False,False,False,False
1.149757e+10,2.940048e-01,5.000000e-01,1.000000e-09,1.812572e+05,False,False,False,False
1.149757e+10,4.171125e-01,5.000000e-01,1.000000e-09,1.614274e+05,False,False,False,False
1.149757e+10,5.917686e-01,5.000000e-01,1.000000e-09,6.009764e+04,False,False,False,False
1.149757e+10,8.395579e-01,5.000000e-01,1.000000e-09,7.158248e+04,False,False,False,False
1.149757e+10,1.191103e+00,5.000000e-01,1.000000e-09,8.526212e+04,False,False,False,False
1.149757e+10,1.689850e+00,5.000000e-01,1.000000e-09,1.015560e+05,False,False,False,False
1.149757e+10,2.397435e+00,5.000000e-01,1.000000e-09,1.209636e+05,False,False,False,False
1.149757e+10,3.401305e+00,5.000000e-01,1.000000e-09,1.440802e+05,False,False,False,False
1.149757e+10,4.825522e+00,5.000000e-01,1.000000e-09,1.716144e+05,False,False,False,False
1.149757e+10,6.846097e+00,5.000000e-01,1.000000e-09,2.044104e+05,False,False,False,False
1.149757e+10,9.712740e+00,5.000000e-01,1.000000e-09,2.434739e+05,False,False,False,False
1.149757e+10,1.377972e+01,5.000000e-01,1.000000e-09,2.900025e+05,False,False,False,False
1.149757e+10,1.954966e+01,5.000000e-01,1.000000e-09,3.454229e+05,False,False,False,False
1.149757e+10,2.773563e+01,5.000000e-01,1.000000e-09,4.114342e+05,False,False,False,False
1.149757e+10,3.934927e+01,5.000000e-01,1.000000e-09,4.900606e+05,False,False,False,False
1.149757e+10,5.582586e+01,5.000000e-01,1.000000e-09,5.837127e+05,False,False,False,False
1.149757e+10,7.920164e+01,5.000000e-01,1.000000e-09,6.952621e+05,False,False,False,False
1.149757e+10,1.123655e+02,5.000000e-01,1.000000e-09,8.281288e+05,False,False,False,False
1.149757e+10,1.594159e+02,5.000000e-01,1.000000e-09,9.863869e+05,False,False,False,False
1.149757e+10,2.261676e+02,5.000000e-01,1.000000e-09,1.174888e+06,False,False,False,False
1.149757e+10,3.208700e+02,5.000000e-01,1.000000e-09,1.399413e+06,False,False,False,False
1.149757e+10,4.552268e+02,5.000000e-01,1.000000e-09,1.666846e+06,False,False,False,False
1.149757e+10,6.458424e+02,5.000000e-01,1.000000e-09,1.985385e+06,False,False,False,False
1.149757e+10,9.162739e+02,5.000000e-01,1.000000e-09,2.364798e+06,False,False,False,False
1.149757e+10,1.299942e+03,5.000000e-01,1.000000e-09,2.816719e+06,False,False,False,False
1.149757e+10,1.844263e+03,5.000000e-01,1.000000e-09,3.355002e+06,False,False,False,False
1.149757e+10,2.616505e+03,5.000000e-01,1.000000e-09,3.996154e+06,False,False,False,False
1.149757e+10,3.712105e+03,5.000000e-01,1.000000e-09,4.759832e+06,False,False,False,False
1.149757e+10,5.266462e+03,5.000000e-01,1.000000e-09,5.669450e+06,False,False,False,False
1.149757e+10,7.471671e+03,5.000000e-01,1.000000e-09,6.752900e+06,False,False,False,False
1.149757e+10,1.060026e+04,5.000000e-01,1.000000e-09,8.043400e+06,False,False,False,False
1.149757e+10,1.503887e+04,5.000000e-01,1.000000e-09,9.580519e+06,False,False,False,False
1.149757e+10,2.133605e+04,5.000000e-01,1.000000e-09,1.141139e+07,False,False,False,False
1.149757e+10,3.027002e+04,5.000000e-01,1.000000e-09,1.359214e+07,False,False,False,False
1.149757e+10,4.294488e+04,5.000000e-01,1.000000e-09,1.618964e+07,False,False,False,False
1.149757e+10,6.092705e+04,5.000000e-01,1.000000e-09,1.928353e+07,False,False,False,False
1.149757e+10,8.643883e+04,5.000000e-01,1.000000e-09,2.296867e+07,False,False,False,False
1.149757e+10,1.226331e+05,5.000000e-01,1.000000e-09,2.735806e+07,False,False,False,False
1.149757e+10,1.739828e+05,5.000000e-01,1.000000e-09,3.258627e+07,False,False,False,False
1.149757e+10,2.468340e+05,5.000000e-01,1.000000e-09,3.881361e+07,False,False,False,False
1.149757e+10,3.501900e+05,5.000000e-01,1.000000e-09,4.623101e+07,False,False,False,False
1.149757e+10,4.968240e+05,5.000000e-01,1.000000e-09,5.506590e+07,False,False,False,False
1.149757e+10,7.048574e+05,5.000000e-01,1.000000e-09,6.558916e+07,False,False,False,False
1.149757e+10,1.000000e+06,5.000000e-01,1.000000e-09,7.812346e+07,False,False,False,False
1.519911e+10,1.000000e-06,5.000000e-01,1.000000e-09,3.819979e+02,False,False,False,False
1.519911e+10,1.418727e-06,5.000000e-01,1.000000e-09,4.549989e+02,False,False,False,False
1.519911e+10,2.012785e-06,5.000000e-01,1.000000e-09,5.419507e+02,False,False,False,False
1.519911e+10,2.855592e-06,5.000000e-01,1.000000e-09,6.455191e+02,False,False,False,False
1.519911e+10,4.051305e-06,5.000000e-01,1.000000e-09,7.688799e+02,False,False,False,False
1.519911e+10,5.747694e-06,5.000000e-01,1.000000e-09,9.158152e+02,False,False,False,False
1.519911e+10,8.154407e-06,5.000000e-01,1.000000e-09,1.090830e+03,False,False,False,False
1.519911e+10,1.156888e-05,5.000000e-01,1.000000e-09,1.299291e+03,False,False,False,False
1.519911e+10,1.641307e-05,5.000000e-01,1.000000e-09,2.771610e+03,False,False,False,False
1.519911e+10,2.328566e-05,5.000000e-01,1.000000e-09,3.301273e+03,False,False,False,False
1.519911e+10,3.303599e-05,5.000000e-01,1.000000e-09,2.539942e+03,False,False,False,False
1.519911e+10,4.686904e-05,5.000000e-01,1.000000e-09,3.025332e+03,False,False,False,False
1.519911e+10,6.649436e-05,5.000000e-01,1.000000e-09,3.603483e+03,False,False,False,False
1.519911e+10,9.433732e-05,5.000000e-01,1.000000e-09,4.292120e+03,False,False,False,False
1.519911e+10,1.338389e-04,5.000000e-01,1.000000e-09,5.112357e+03,False,False,False,False
1.519911e+10,1.898808e-04,5.000000e-01,1.000000e-09,6.089345e+03,False,False,False,False
1.519911e+10,2.693889e-04,5.000000e-01,1.000000e-09,7.253038e+03,False,False,False,False
1.519911e+10,3.821893e-04,5.000000e-01,1.000000e-09,8.639116e+03,False,False,False,False
1.519911e+10,5.422221e-04,5.000000e-01,1.000000e-09,1.029008e+04,False,False,False,False
1.519911e+10,7.692650e-04,5.000000e-01,1.000000e-09,1.225654e+04,False,False,False,False
1.519911e+10,1.091377e-03,5.000000e-01,1.000000e-09,1.459881e+04,False,False,False,False
1.519911e+10,1.548365e-03,5.000000e-01,1.000000e-09,1.738869e+04,False,False,False,False
1.519911e+10,2.196707e-03,5.000000e-01,1.000000e-09,2.071172e+04,False,False,False,False
1.519911e+10,3.116527e-03,5.000000e-01,1.000000e-09,2.466979e+04,False,False,False,False
1.519911e+10,4.421500e-03,5.000000e-01,1.000000e-09,2.938427e+04,False,False,False,False
1.519911e+10,6.272900e-03,5.000000e-01,1.000000e-09,3.499969e+04,False,False,False,False
1.519911e+10,8.899530e-03,5.000000e-01,1.000000e-09,4.168824e+04,False,False,False,False
1.519911e+10,1.262600e-02,5.000000e-01,1.000000e-09,4.965500e+04,False,False,False,False
1.519911e+10,1.791284e-02,5.000000e-01,1.000000e-09,5.914422e+04,False,False,False,False
1.519911e+10,2.541343e-02,5.000000e-01,1.000000e-09,7.044687e+04,False,False,False,False
1.519911e+10,3.605471e-02,5.000000e-01,1.000000e-09,8.390949e+04,False,False,False,False
1.519911e+10,5.115178e-02,5.000000e-01,1.000000e-09,9.994485e+04,False,False,False,False
1.519911e+10,7.257040e-02,5.000000e-01,1.000000e-09,1.190446e+05,False,False,False,False
1.519911e+10,1.029576e-01,5.000000e-01,1.000000e-09,1.417944e+05,False,False,False,False
1.519911e+10,1.460686e-01,5.000000e-01,1.000000e-09,1.688918e+05,False,False,False,False
1.519911e+10,2.072315e-01,5.000000e-01,1.000000e-09,2.011675e+05,False,False,False,False
1.519911e+10,2.940048e-01,5.000000e-01,1.000000e-09,2.396113e+05,False,False,False,False
1.519911e+10,4.171125e-01,5.000000e-01,1.000000e-09,2.133975e+05,False,False,False,False
1.519911e+10,5.917686e-01,5.000000e-01,1.000000e-09,7.944554e+04,False,False,False,False
1.519911e+10,8.395579e-01,5.000000e-01,1.000000e-09,9.462783e+04,False,False,False,False
1.519911e+10,1.191103e+00,5.000000e-01,1.000000e-09,1.127115e+05,False,False,False,False
1.519911e+10,1.689850e+00,5.000000e-01,1.000000e-09,1.342510e+05,False,False,False,False
1.519911e+10,2.397435e+00,5.000000e-01,1.000000e-09,1.599068e+05,False,False,False,False
1.519911e+10,3.401305e+00,5.000000e-01,1.000000e-09,1.904655e+05,False,False,False,False
1.519911e+10,4.825522e+00,5.000000e-01,1.000000e-09,2.268641e+05,False,False,False,False
1.519911e+10,6.846097e+00,5.000000e-01,1.000000e-09,2.702185e+05,False,False,False,False
1.519911e+10,9.712740e+00,5.000000e-01,1.000000e-09,3.218581e+05,False,False,False,False
1.519911e+10,1.377972e+01,5.000000e-01,1.000000e-09,3.833662e+05,False,False,False,False
1.519911e+10,1.954966e+01,5.000000e-01,1.000000e-09,4.566287e+05,False,False,False,False
1.519911e+10,2.773563e+01,5.000000e-01,1.000000e-09,5.438919e+05,False,False,False,False
1.519911e+10,3.934927e+01,5.000000e-01,1.000000e-09,6.478313e+05,False,False,False,False
1.519911e+10,5.582586e+01,5.000000e-01,1.000000e-09,7.716339e+05,False,False,False,False
1.519911e+10,7.920164e+01,5.000000e-01,1.000000e-09,9.190955e+05,False,False,False,False
1.519911e+10,1.123655e+02,5.000000e-01,1.000000e-09,1.094738e+06,False,False,False,False
1.519911e+10,1.594159e+02,5.000000e-01,1.000000e-09,1.303945e+06,False,False,False,False
1.519911e+10,2.261676e+02,5.000000e-01,1.000000e-09,1.553133e+06,False,False,False,False
1.519911e+10,3.208700e+02,5.000000e-01,1.000000e-09,1.849942e+06,False,False,False,False
1.519911e+10,4.552268e+02,5.000000e-01,1.000000e-09,2.203472e+06,False,False,False,False
1.519911e+10,6.458424e+02,5.000000e-01,1.000000e-09,2.624562e+06,False,False,False,False
1.519911e+10,9.162739e+02,5.000000e-01,1.000000e-09,3.126124e+06,False,False,False,False
1.519911e+10,1.299942e+03,5.000000e-01,1.000000e-09,3.723536e+06,False,False,False,False
1.519911e+10,1.844263e+03,5.000000e-01,1.000000e-09,4.435116e+06,False,False,False,False
1.519911e+10,2.616505e+03,5.000000e-01,1.000000e-09,5.282680e+06,False,False,False,False
1.519911e+10,3.712105e+03,5.000000e-01,1.000000e-09,6.292217e+06,False,False,False,False
1.519911e+10,5.266462e+03,5.000000e-01,1.000000e-09,7.494680e+06,False,False,False,False
1.519911e+10,7.471671e+03,5.000000e-01,1.000000e-09,8.926936e+06,False,False,False,False
1.519911e+10,1.060026e+04,5.000000e-01,1.000000e-09,1.063290e+07,False,False,False,False
1.519911e+10,1.503887e+04,5.000000e-01,1.000000e-09,1.266488e+07,False,False,False,False
1.519911e+10,2.133605e+04,5.000000e-01,1.000000e-09,1.508518e+07,False,False,False,False
1.519911e+10,3.027002e+04,5.000000e-01,1.000000e-09,1.796801e+07,False,False,False,False
1.519911e+10,4.294488e+04,5.000000e-01,1.000000e-09,2.140175e+07,False,False,False,False
1.519911e+10,6.092705e+04,5.000000e-01,1.000000e-09,2.549169e+07,False,False,False,False
1.519911e+10,8.643883e+04,5.000000e-01,1.000000e-09,3.036323e+07,False,False,False,False
1.519911e+10,1.226331e+05,5.000000e-01,1.000000e-09,3.616574e+07,False,False,False,False
1.519911e+10,1.739828e+05,5.000000e-01,1.000000e-09,4.307713e+07,False,False,False,False
1.519911e+10,2.468340e+05,5.000000e-01,1.000000e-09,5.130930e+07,False,False,False,False
1.519911e+10,3.501900e+05,5.000000e-01,1.000000e-09,6.111467e+07,False,False,False,False
1.519911e+10,4.968240e+05,5.000000e-01,1.000000e-09,7.279388e+07,False,False,False,False
1.519911e+10,7.048574e+05,5.000000e-01,1.000000e-09,8.670501e+07,False,False,False,False
1.519911e+10,1.000000e+06,5.000000e-01,1.000000e-09,1.032746e+08,False,False,False,False
2.009233e+10,1.000000e-06,5.000000e-01,1.000000e-09,5.049788e+02,False,False,False,False
2.009233e+10,1.418727e-06,5.000000e-01,1.000000e-09,6.014818e+02,False,False,False,False
2.009233e+10,2.012785e-06,5.000000e-01,1.000000e-09,7.164269e+02,False,False,False,False
2.009233e+10,2.855592e-06,5.000000e-01,1.000000e-09,8.533383e+02,False,False,False,False
2.009233e+10,4.051305e-06,5.000000e-01,1.000000e-09,1.016414e+03,False,False,False,False
2.009233e+10,5.747694e-06,5.000000e-01,1.000000e-09,1.210654e+03,False,False,False,False
2.009233e+10,8.154407e-06,5.000000e-01,1.000000e-09,1.442014e+03,False,False,False,False
2.009233e+10,1.156888e-05,5.000000e-01,1.000000e-09,1.717587e+03,False,False,False,False
2.009233e+10,1.641307e-05,5.000000e-01,1.000000e-09,3.663905e+03,False,False,False,False
2.009233e+10,2.328566e-05,5.000000e-01,1.000000e-09,4.364089e+03,False,False,False,False
2.009233e+10,3.303599e-05,5.000000e-01,1.000000e-09,3.357653e+03,False,False,False,False
2.009233e+10,4.686904e-05,5.000000e-01,1.000000e-09,3.999311e+03,False,False,False,False
2.009233e+10,6.649436e-05,5.000000e-01,1.000000e-09,4.763592e+03,False,False,False,False
2.009233e+10,9.433732e-05,5.000000e-01,1.000000e-09,5.673930e+03,False,False,False,False
2.009233e+10,1.338389e-04,5.000000e-01,1.000000e-09,6.758235e+03,False,False,False,False
2.009233e+10,1.898808e-04,5.000000e-01,1.000000e-09,8.049755e+03,False,False,False,False
2.009233e+10,2.693889e-04,5.000000e-01,1.000000e-09,9.588089e+03,False,False,False,False
2.009233e+10,3.821893e-04,5.000000e-01,1.000000e-09,1.142040e+04,False,False,False,False
2.009233e+10,5.422221e-04,5.000000e-01,1.000000e-09,1.360288e+04,False,False,False,False
2.009233e+10,7.692650e-04,5.000000e-01,1.000000e-09,1.620243e+04,False,False,False,False
2.009233e+10,1.091377e-03,5.000000e-01,1.000000e-09,1.929877e+04,False,False,False,False
2.009233e+10,1.548365e-03,5.000000e-01,1.000000e-09,2.298682e+04,False,False,False,False
2.009233e+10,2.196707e-03,5.000000e-01,1.000000e-09,2.737967e+04,False,False,False,False
2.009233e+10,3.116527e-03,5.000000e-01,1.000000e-09,3.261201e+04,False,False,False,False
2.009233e+10,4.421500e-03,5.000000e-01,1.000000e-09,3.884427e+04,False,False,False,False
2.009233e+10,6.272900e-03,5.000000e-01,1.000000e-09,4.626753e+04,False,False,False,False
2.009233e+10,8.899530e-03,5.000000e-01,1.000000e-09,5.510941e+04,False,False,False,False
2.009233e+10,1.262600e-02,5.000000e-01,1.000000e-09,6.564099e+04,False,False,False,False
2.009233e+10,1.791284e-02,5.000000e-01,1.000000e-09,7.818518e+04,False,False,False,False
2.009233e+10,2.541343e-02,5.000000e-01,1.000000e-09,9.312662e+04,False,False,False,False
2.009233e+10,3.605471e-02,5.000000e-01,1.000000e-09,1.109234e+05,False,False,False,False
2.009233e+10,5.115178e-02,5.000000e-01,1.000000e-09,1.321212e+05,False,False,False,False
2.009233e+10,7.257040e-02,5.000000e-01,1.000000e-09,1.573700e+05,False,False,False,False
2.009233e+10,1.029576e-01,5.000000e-01,1.000000e-09,1.874439e+05,False,False,False,False
2.009233e+10,1.460686e-01,5.000000e-01,1.000000e-09,2.232650e+05,False,False,False,False
2.009233e+10,2.072315e-01,5.000000e-01,1.000000e-09,2.659316e+05,False,False,False,False
2.009233e+10,2.940048e-01,5.000000e-01,1.000000e-09,3.167520e+05,False,False,False,False
2.009233e+10,4.171125e-01,5.000000e-01,1.000000e-09,2.820989e+05,False,False,False,False
2.009233e+10,5.917686e-01,5.000000e-01,1.000000e-09,1.050223e+05,False,False,False,False
2.009233e+10,8.395579e-01,5.000000e-01,1.000000e-09,1.250924e+05,False,False,False,False
2.009233e+10,1.191103e+00,5.000000e-01,1.000000e-09,1.489980e+05,False,False,False,False
2.009233e+10,1.689850e+00,5.000000e-01,1.000000e-09,1.774720e+05,False,False,False,False
2.009233e+10,2.397435e+00,5.000000e-01,1.000000e-09,2.113874e+05,False,False,False,False
2.009233e+10,3.401305e+00,5.000000e-01,1.000000e-09,2.517842e+05,False,False,False,False
2.009233e+10,4.825522e+00,5.000000e-01,1.000000e-09,2.999010e+05,False,False,False,False
2.009233e+10,6.846097e+00,5.000000e-01,1.000000e-09,3.572130e+05,False,False,False,False
2.009233e+10,9.712740e+00,5.000000e-01,1.000000e-09,4.254775e+05,False,False,False,False
2.009233e+10,1.377972e+01,5.000000e-01,1.000000e-09,5.067876e+05,False,False,False,False
2.009233e+10,1.954966e+01,5.000000e-01,1.000000e-09,6.036363e+05,False,False,False,False
2.009233e+10,2.773563e+01,5.000000e-01,1.000000e-09,7.189930e+05,False,False,False,False
2.009233e+10,3.934927e+01,5.000000e-01,1.000000e-09,8.563949e+05,False,False,False,False
2.009233e+10,5.582586e+01,5.000000e-01,1.000000e-09,1.020055e+06,False,False,False,False
2.009233e+10,7.920164e+01,5.000000e-01,1.000000e-09,1.214990e+06,False,False,False,False
2.009233e+10,1.123655e+02,5.000000e-01,1.000000e-09,1.447179e+06,False,False,False,False
2.009233e+10,1.594159e+02,5.000000e-01,1.000000e-09,1.723739e+06,False,False,False,False
2.009233e+10,2.261676e+02,5.000000e-01,1.000000e-09,2.053151e+06,False,False,False,False
2.009233e+10,3.208700e+02,5.000000e-01,1.000000e-09,2.445515e+06,False,False,False,False
2.009233e+10,4.552268e+02,5.000000e-01,1.000000e-09,2.912860e+06,False,False,False,False
2.009233e+10,6.458424e+02,5.000000e-01,1.000000e-09,3.469517e+06,False,False,False,False
2.009233e+10,9.162739e+02,5.000000e-01,1.000000e-09,4.132552e+06,False,False,False,False
2.009233e+10,1.299942e+03,5.000000e-01,1.000000e-09,4.922296e+06,False,False,False,False
2.009233e+10,1.844263e+03,5.000000e-01,1.000000e-09,5.862962e+06,False,False,False,False
2.009233e+10,2.616505e+03,5.000000e-01,1.000000e-09,6.983393e+06,False,False,False,False
2.009233e+10,3.712105e+03,5.000000e-01,1.000000e-09,8.317941e+06,False,False,False,False
2.009233e+10,5.266462e+03,5.000000e-01,1.000000e-09,9.907525e+06,False,False,False,False
2.009233e+10,7.471671e+03,5.000000e-01,1.000000e-09,1.180088e+07,False,False,False,False
2.009233e+10,1.060026e+04,5.000000e-01,1.000000e-09,1.405607e+07,False,False,False,False
2.009233e+10,1.503887e+04,5.000000e-01,1.000000e-09,1.674223e+07,False,False,False,False
2.009233e+10,2.133605e+04,5.000000e-01,1.000000e-09,1.994172e+07,False,False,False,False
2.009233e+10,3.027002e+04,5.000000e-01,1.000000e-09,2.375265e+07,False,False,False,False
2.009233e+10,4.294488e+04,5.000000e-01,1.000000e-09,2.829185e+07,False,False,False,False
2.009233e+10,6.092705e+04,5.000000e-01,1.000000e-09,3.369851e+07,False,False,False,False
2.009233e+10,8.643883e+04,5.000000e-01,1.000000e-09,4.013841e+07,False,False,False,False
2.009233e+10,1.226331e+05,5.000000e-01,1.000000e-09,4.780898e+07,False,False,False,False
2.009233e+10,1.739828e+05,5.000000e-01,1.000000e-09,5.694543e+07,False,False,False,False
2.009233e+10,2.468340e+05,5.000000e-01,1.000000e-09,6.782788e+07,False,False,False,False
2.009233e+10,3.501900e+05,5.000000e-01,1.000000e-09,8.079000e+07,False,False,False,False
2.009233e+10,4.968240e+05,5.000000e-01,1.000000e-09,9.622922e+07,False,False,False,False
2.009233e+10,7.048574e+05,5.000000e-01,1.000000e-09,1.146189e+08,False,False,False,False
2.009233e+10,1.000000e+06,5.000000e-01,1.000000e-09,1.365230e+08,False,False,False,False
2.656088e+10,1.000000e-06,5.000000e-01,1.000000e-09,6.675522e+02,False,False,False,False
2.656088e+10,1.418727e-06,5.000000e-01,1.000000e-09,7.951236e+02,False,False,False,False
2.656088e+10,2.012785e-06,5.000000e-01,1.000000e-09,9.470742e+02,False,False,False,False
2.656088e+10,2.855592e-06,5.000000e-01,1.000000e-09,1.128063e+03,False,False,False,False
2.656088e+10,4.051305e-06,5.000000e-01,1.000000e-09,1.343639e+03,False,False,False,False
2.656088e+10,5.747694e-06,5.000000e-01,1.000000e-09,1.600413e+03,False,False,False,False
2.656088e+10,8.154407e-06,5.000000e-01,1.000000e-09,1.906257e+03,False,False,False,False
2.656088e+10,1.156888e-05,5.000000e-01,1.000000e-09,2.270549e+03,False,False,False,False
2.656088e+10,1.641307e-05,5.000000e-01,1.000000e-09,4.843467e+03,False,False,False,False
2.656088e+10,2.328566e-05,5.000000e-01,1.000000e-09,5.769069e+03,False,False,False,False
2.656088e+10,3.303599e-05,5.000000e-01,1.000000e-09,4.438620e+03,False,False,False,False
2.656088e+10,4.686904e-05,5.000000e-01,1.000000e-09,5.286854e+03,False,False,False,False
2.656088e+10,6.649436e-05,5.000000e-01,1.000000e-09,6.297189e+03,False,False,False,False
2.656088e+10,9.433732e-05,5.000000e-01,1.000000e-09,7.500601e+03,False,False,False,False
2.656088e+10,1.338389e-04,5.000000e-01,1.000000e-09,8.933990e+03,False,False,False,False
2.656088e+10,1.898808e-04,5.000000e-01,1.000000e-09,1.064130e+04,False,False,False,False
2.656088e+10,2.693889e-04,5.000000e-01,1.000000e-09,1.267489e+04,False,False,False,False
2.656088e+10,3.821893e-04,5.000000e-01,1.000000e-09,1.509710e+04,False,False,False,False
2.656088e+10,5.422221e-04,5.000000e-01,1.000000e-09,1.798220e+04,False,False,False,False
2.656088e+10,7.692650e-04,5.000000e-01,1.000000e-09,2.141866e+04,False,False,False,False
2.656088e+10,1.091377e-03,5.000000e-01,1.000000e-09,2.551183e+04,False,False,False,False
2.656088e+10,1.548365e-03,5.000000e-01,1.000000e-09,3.038722e+04,False,False,False,False
2.656088e+10,2.196707e-03,5.000000e-01,1.000000e-09,3.619432e+04,False,False,False,False
2.656088e+10,3.116527e-03,5.000000e-01,1.000000e-09,4.311116e+04,False,False,False,False
2.656088e+10,4.421500e-03,5.000000e-01,1.000000e-09,5.134984e+04,False,False,False,False
2.656088e+10,6.272900e-03,5.000000e-01,1.000000e-09,6.116296e+04,False,False,False,False
2.656088e+10,8.899530e-03,5.000000e-01,1.000000e-09,7.285139e+04,False,False,False,False
2.656088e+10,1.262600e-02,5.000000e-01,1.000000e-09,8.677352e+04,False,False,False,False
2.656088e+10,1.791284e-02,5.000000e-01,1.000000e-09,1.033562e+05,False,False,False,False
2.656088e+10,2.541343e-02,5.000000e-01,1.000000e-09,1.231079e+05,False,False,False,False
2.656088e+10,3.605471e-02,5.000000e-01,1.000000e-09,1.466342e+05,False,False,False,False
2.656088e+10,5.115178e-02,5.000000e-01,1.000000e-09,1.746565e+05,False,False,False,False
2.656088e+10,7.257040e-02,5.000000e-01,1.000000e-09,2.080339e+05,False,False,False,False
2.656088e+10,1.029576e-01,5.000000e-01,1.000000e-09,2.477898e+05,False,False,False,False
2.656088e+10,1.460686e-01,5.000000e-01,1.000000e-09,2.951432e+05,False,False,False,False
2.656088e+10,2.072315e-01,5.000000e-01,1.000000e-09,3.515460e+05,False,False,False,False
2.656088e+10,2.940048e-01,5.000000e-01,1.000000e-09,4.187275e+05,False,False,False,False
2.656088e+10,4.171125e-01,5.000000e-01,1.000000e-09,3.729182e+05,False,False,False,False
2.656088e+10,5.917686e-01,5.000000e-01,1.000000e-09,1.388333e+05,False,False,False,False
2.656088e+10,8.395579e-01,5.000000e-01,1.000000e-09,1.653648e+05,False,False,False,False
2.656088e+10,1.191103e+00,5.000000e-01,1.000000e-09,1.969666e+05,False,False,False,False
2.656088e+10,1.689850e+00,5.000000e-01,1.000000e-09,2.346075e+05,False,False,False,False
2.656088e+10,2.397435e+00,5.000000e-01,1.000000e-09,2.794417e+05,False,False,False,False
2.656088e+10,3.401305e+00,5.000000e-01,1.000000e-09,3.328439e+05,False,False,False,False
2.656088e+10,4.825522e+00,5.000000e-01,1.000000e-09,3.964514e+05,False,False,False,False
2.656088e+10,6.846097e+00,5.000000e-01,1.000000e-09,4.722145e+05,False,False,False,False
2.656088e+10,9.712740e+00,5.000000e-01,1.000000e-09,5.624562e+05,False,False,False,False
2.656088e+10,1.377972e+01,5.000000e-01,1.000000e-09,6.699433e+05,False,False,False,False
2.656088e+10,1.954966e+01,5.000000e-01,1.000000e-09,7.979716e+05,False,False,False,False
2.656088e+10,2.773563e+01,5.000000e-01,1.000000e-09,9.504665e+05,False,False,False,False
2.656088e+10,3.934927e+01,5.000000e-01,1.000000e-09,1.132104e+06,False,False,False,False
2.656088e+10,5.582586e+01,5.000000e-01,1.000000e-09,1.348452e+06,False,False,False,False
2.656088e+10,7.920164e+01,5.000000e-01,1.000000e-09,1.606146e+06,False,False,False,False
2.656088e+10,1.123655e+02,5.000000e-01,1.000000e-09,1.913085e+06,False,False,False,False
2.656088e+10,1.594159e+02,5.000000e-01,1.000000e-09,2.278682e+06,False,False,False,False
2.656088e+10,2.261676e+02,5.000000e-01,1.000000e-09,2.714145e+06,False,False,False,False
2.656088e+10,3.208700e+02,5.000000e-01,1.000000e-09,3.232826e+06,False,False,False,False
2.656088e+10,4.552268e+02,5.000000e-01,1.000000e-09,3.850630e+06,False,False,False,False
2.656088e+10,6.458424e+02,5.000000e-01,1.000000e-09,4.586497e+06,False,False,False,False
2.656088e+10,9.162739e+02,5.000000e-01,1.000000e-09,5.462991e+06,False,False,False,False
2.656088e+10,1.299942e+03,5.000000e-01,1.000000e-09,6.506986e+06,False,False,False,False
2.656088e+10,1.844263e+03,5.000000e-01,1.000000e-09,7.750491e+06,False,False,False,False
2.656088e+10,2.616505e+03,5.000000e-01,1.000000e-09,9.231634e+06,False,False,False,False
2.656088e+10,3.712105e+03,5.000000e-01,1.000000e-09,1.099583e+07,False,False,False,False
2.656088e+10,5.266462e+03,5.000000e-01,1.000000e-09,1.309717e+07,False,False,False,False
2.656088e+10,7.471671e+03,5.000000e-01,1.000000e-09,1.560007e+07,False,False,False,False
2.656088e+10,1.060026e+04,5.000000e-01,1.000000e-09,1.858130e+07,False,False,False,False
