ra,dec,tid,score
136.330134,-4.646476,-246521400,5.02
173.506006,58.557187,-237438195,5.02
193.405145,33.867944,-258710375,5.02
324.535178,2.682680,-223771210,5.02
226.292884,39.431256,-207731397,5.02
9.124479,-4.925397,-42944284,5.02
213.219722,40.202092,-211578464,5.02
226.912584,32.995909,-215770211,5.02
139.362257,-5.778373,-215694037,5.02
157.004802,-5.042824,-262461305,5.02
351.323336,5.550461,-22321422,5.02
72.020163,-6.612844,-261737093,5.02
165.022488,-3.137566,-234103111,5.02
1.867332,-3.280951,-78141400,5.02
264.317091,29.021724,-66101313,5.02
204.862362,-4.180024,-201201159,5.02
264.556104,24.489133,-224722366,5.02
72.120768,-1.203659,39627755737844929,5.02
187.467070,56.016833,-237400059,5.02
184.776938,-1.555821,-221596099,5.02
196.107598,53.397718,-206375041,5.02
94.157867,67.717682,-246311288,5.02
231.037395,-0.613442,-200968520,5.02
316.209634,6.311118,-255514375,5.02
248.117040,31.588534,-33504509,5.02
197.517314,-3.944245,-205846445,5.02
162.259707,-1.386801,-92943470,5.02
32.576677,3.163863,616088616094925004,5.02
167.009066,53.812503,-221712474,5.02
225.550644,36.148761,-259029279,5.02
41.429701,4.036923,-206875211,5.02
329.603137,26.033731,616089149828498193,5.02
210.623261,-6.615527,-26791405,5.02
341.106448,26.335839,-234606419,5.02
211.104682,8.895342,-201156462,5.02
267.448888,51.441907,-18978294,5.02
164.157866,31.613850,-234721081,5.02
224.237114,50.983596,-207787087,5.02
14.941314,17.102306,-98051030,5.02
10.131925,22.546498,-225731379,5.02
172.080070,66.301275,-229153285,5.02
207.785640,4.350605,616088643152380955,5.02
146.525569,44.126364,-250762522,5.02
260.353247,21.012299,-204225113,5.02
174.805338,53.273034,616094049245332173,5.02
257.565791,4.276558,2882314651700298515,5.02
147.267646,8.464391,-215226250,5.02
352.823576,-12.898207,-220961484,5.02
23.623561,3.331765,-257471448,5.02
200.115604,49.212372,616093988805411245,5.02
340.371484,26.372040,-218884267,5.02
159.683520,12.666165,-204814486,5.02
13.782005,14.738369,-51494308,5.02
233.135321,37.753224,-254758432,5.02
349.363480,-10.239882,-220884299,5.02
147.141849,7.649173,-215227061,5.02
264.759749,60.488762,-17866373,5.02
146.718480,55.684169,-260410259,5.02
107.826953,43.408949,-256851081,5.02
184.060782,63.138859,-206411076,5.02
14.711846,0.727959,39627803091541391,5.02
320.104777,13.683425,-200771090,5.02
324.642294,-1.895018,616088494158120012,5.02
251.244786,26.413015,-204095077,5.02
68.465936,-0.488982,-203150070,5.02
209.558129,3.547806,-232531446,5.02
169.173150,78.353520,-213234155,5.02
34.885837,-7.727378,-238111210,5.02
178.824465,-3.715176,-77201454,5.02
352.238571,-1.057482,-93591379,5.02
247.183417,6.267364,-204011313,5.02
341.079200,32.491695,-250084318,5.02
115.279693,31.395929,-115361448,5.02
264.007992,23.903386,-209160219,5.02
179.132435,-5.098201,-249811410,5.02
145.851291,41.586051,616093856298959850,5.02
214.362204,-4.707605,-247811313,5.02
145.832572,-8.538825,616088334728430000,5.02
337.938202,14.442933,-212672366,5.02
234.751592,9.255437,-202104302,5.02
351.199538,5.633597,-22321448,5.02
209.627779,3.175830,-201115451,5.02
187.753075,33.583875,-78801484,5.02
161.026180,-2.854240,-215781357,5.02
200.888361,2.283539,-68376131,5.02
112.138632,65.671480,-260062226,5.02
162.330714,-3.875431,-218404201,5.02
158.672959,46.814177,-219498503,5.02
71.304442,-2.608837,616088477829693536,5.02
203.729077,3.009415,-226851259,5.02
224.438617,38.312380,616093796899226476,5.02
142.537874,54.115293,-225250020,5.02
172.971360,3.149543,-14461082,5.02
9.929401,22.796356,-225731365,5.02
217.213068,45.795551,-211677009,5.02
228.638089,5.616857,-26991070,5.02
137.321537,73.606464,-259901246,5.02
352.960291,10.848428,-227861125,5.02
221.450643,-4.478774,-232206233,5.02
47.839502,1.614724,-238155376,5.02
19.338645,29.182085,-239364428,5.02
232.166321,19.075343,-12054351,5.02
22.265238,-2.486224,-89890291,5.02
205.782601,33.355039,-243106333,5.02
267.790870,33.340910,-240338225,5.02
157.131692,9.198110,-108731410,5.02
212.738021,39.701401,-68546233,5.02
70.646535,-2.053133,-246301088,5.02
255.007295,45.929372,-207570363,5.02
273.706085,57.050639,-210755451,5.02
32.723398,6.147750,-207041477,5.02
209.717430,1.942462,-11116009,5.02
39.039867,-2.179291,-238021129,5.02
179.611226,-0.378566,-45981072,5.02
314.526929,-3.623335,-18341277,5.02
179.488322,0.430152,-220270227,5.02
169.108655,51.016437,-252985063,5.02
266.707380,18.398533,-14270303,5.02
101.274627,63.204767,-228744218,5.02
168.814828,43.253160,-250903504,5.02
186.558469,58.620033,-253027104,5.02
205.765787,46.792817,-68880363,5.02
129.784253,7.032131,616088708021486319,5.02
294.508835,68.219397,-252106318,5.02
142.978931,39.303648,616093814725018473,5.02
212.727156,6.149336,-11141477,5.02
65.710390,-8.564813,-24858229,5.02
193.108294,1.343291,-258231357,5.02
102.687934,54.087311,-225104495,5.02
238.973680,31.776708,616089270234383099,5.02
152.091435,59.703589,-260427187,5.02
162.956280,44.622943,-235223179,5.02
227.750926,31.832345,-218165184,5.02
55.802861,-1.122423,-253829010,5.02
332.811607,-0.188238,-112241446,5.02
261.397887,56.379837,-207466031,5.02
158.323785,4.625864,-262488178,5.02
155.278407,-5.013460,-88101030,5.02
93.218149,64.867786,-70431210,5.02
110.744737,44.823395,-209984017,5.02
101.906813,70.891915,-244491405,5.02
253.457356,21.821994,-61221410,5.02
309.454500,-9.363254,-234380437,5.02
340.627408,14.741885,-244041178,5.02
255.650532,11.875673,-251124375,5.02
174.496701,-0.421413,39627775572709888,5.02
335.332877,28.231812,-234480059,5.02
142.537804,-7.184303,-119354127,5.02
219.656805,-1.902348,-200854332,5.02
204.766134,42.662894,-227403402,5.02
284.163585,72.032407,-205024486,5.02
254.267918,8.727762,-204116462,5.02
315.237146,-0.050412,-239601089,5.02
123.365182,53.458231,616094052349116811,5.02
221.449860,43.492526,616093892965564988,5.02
165.018313,36.723665,-234931509,5.02
282.766176,70.468412,-205022522,5.02
198.097039,3.275887,-242371018,5.02
321.122934,7.371216,-239737442,5.02
56.793430,-16.111344,-245625294,5.02
207.795662,48.043385,-258888294,5.02
193.125505,57.690931,-237793002,5.02
242.730226,25.646056,-249408503,5.02
195.385850,36.960329,-243162208,5.02
235.710966,30.762687,-12431357,5.02
110.280775,37.800992,-225473483,5.02
13.305887,-0.146480,-20481454,5.02
48.441843,-0.981529,-238150242,5.02
112.475448,31.882037,-225502305,5.02
235.966655,32.174193,616089280451707137,5.02
129.886405,-7.120236,-215410291,5.02
65.869322,-14.060058,-214881454,5.02
246.945928,25.946869,-249531089,5.02
242.617597,35.041037,-17371114,5.02
219.408815,40.705572,-212055377,5.02
341.279456,2.035290,-239915289,5.02
259.034279,16.683821,-203932308,5.02
251.324178,9.836061,-235617419,5.02
228.387954,-3.018353,-216671276,5.02
270.706881,46.396982,616093944928796796,5.02
34.278233,29.495855,-18016411,5.02
56.355170,-11.506268,-230011393,5.02
338.514417,-3.048089,-49891334,5.02
207.397529,32.173942,616089280044859642,5.02
171.141843,39.630035,-250504348,5.02
323.958592,8.058184,-255237300,5.02
152.281361,-4.469810,-41151379,5.02
236.069448,33.936410,616093713969447252,5.02
284.507543,65.071256,-252113365,5.02
22.955013,0.059801,-241850129,5.02
66.593397,-7.328118,-56131357,5.02
168.216354,78.847290,616094299381040166,5.02
126.181620,-0.336336,-39781484,5.02
287.684822,69.264008,-205020502,5.02
48.483651,-11.290491,-230378388,5.02
327.390491,-0.313298,-208246149,5.02
47.363237,-0.914081,-238151384,5.02
142.704272,52.861051,-256530129,5.02
162.300020,-8.898299,-234018103,5.02
220.548679,46.253665,616093940168262240,5.02
193.624450,-8.757569,-205731393,5.02
128.449844,3.122531,-229391448,5.02
143.507917,41.130701,-235153326,5.02
216.103315,0.216719,-73741422,5.02
264.845947,33.457256,-66091006,5.02
249.155656,6.229480,-219761273,5.02
214.576311,-4.547431,-57810291,5.02
237.725754,30.030603,-12376399,5.02
119.060544,21.084782,-229531162,5.02
45.480466,-8.357003,-110791276,5.02
260.569661,33.468468,-256154368,5.02
272.532357,38.945922,-112494348,5.02
213.579590,46.223303,-243078114,5.02
201.672926,51.480797,-222193192,5.02
163.692127,32.703191,-203326232,5.02
24.985067,2.834281,-207073456,5.02
251.681338,9.964400,-13996327,5.02
188.498572,-1.307528,616088509991616827,5.02
125.521578,56.382350,-209364285,5.02
340.833916,29.500869,-218776327,5.02
53.720606,0.930532,616088562089066780,5.02
222.457324,9.373536,616088763424048304,5.02
62.978488,-4.001538,-245696389,5.02
15.528084,24.273088,-225726411,5.02
223.937597,3.150563,-200953351,5.02
203.488336,-4.352912,-237281400,5.02
49.836594,0.029877,-206807014,5.02
320.933552,2.676072,-223781483,5.02
248.710563,19.945553,-204199267,5.02
205.307029,20.756990,-211144155,5.02
247.349476,19.576553,-14191399,5.02
22.205279,-1.307314,-233187428,5.02
241.729817,23.955810,-202358056,5.02
136.831816,48.813571,616093980152562580,5.02
111.779072,69.222010,-260032365,5.02
164.888541,-1.598336,-218485041,5.02
325.469460,1.808825,-208182020,5.02
28.741544,-17.371820,-217578235,5.02
254.737408,15.346460,-13896464,5.02
146.748295,39.921903,-235158494,5.02
203.724901,-3.477036,616088455901872836,5.02
257.273633,8.741425,-76691526,5.02
175.528285,69.958601,616094241961017735,5.02
53.086913,-12.715468,-55751210,5.02
183.795714,-2.722376,-31591129,5.02
19.301828,7.433892,-241613249,5.02
113.608569,73.882153,-244511004,5.02
274.609406,56.882214,-20756334,5.02
285.639486,71.994294,-205024348,5.02
260.453295,47.688139,-209256417,5.02
70.409793,-1.702284,-230554375,5.02
51.038196,0.382892,-238174156,5.02
233.404929,30.567802,-12345076,5.02
240.329846,10.498984,-233508344,5.02
248.758903,6.384222,-251176156,5.02
25.963826,28.283075,616089193755443949,5.02
126.376254,2.213797,-39784368,5.02
200.061355,0.325579,616088546427536331,5.02
217.342231,53.118471,616094046036690077,5.02
200.470516,-0.778704,-227006043,5.02
235.599089,9.251981,-217831246,5.02
242.711016,11.529536,-233534457,5.02
164.368341,-0.534096,616088527708357046,5.02
208.031316,16.258419,-211028273,5.02
147.123575,7.819815,-215227057,5.02
210.804268,53.793563,-237944520,5.02
176.865543,-2.119770,-30280291,5.02
234.962228,1.181161,-201301157,5.02
123.757317,9.892312,-261115472,5.02
266.824461,28.028196,-224668047,5.02
254.158915,2.867751,-107881454,5.02
233.736097,6.849468,-202566228,5.02
131.315772,8.647486,-101891006,5.02
224.927521,42.947455,-243236415,5.02
63.732592,0.514364,39627797873823025,5.02
342.879258,-1.227475,616088512583697100,5.02
259.582036,16.766704,-203932088,5.02
263.720572,16.193904,616088929103249763,5.02
207.903251,-0.334432,-11106084,5.02
17.983658,-2.575793,616088476932112631,5.02
59.658920,-7.092376,616088369234968752,5.02
277.261829,68.626249,616094231869521950,5.02
216.959595,15.406506,-242589374,5.02
202.663993,44.790171,-258561089,5.02
217.857630,42.009076,-242941255,5.02
198.426544,51.644309,-253506115,5.02
195.037225,6.065916,-258144246,5.02
121.236247,25.672414,-260708174,5.02
189.451417,68.897533,-231337509,5.02
250.422242,24.450004,-14091422,5.02
139.344092,-5.838039,-87891286,5.02
195.580354,50.578498,616094008287953847,5.02
135.931358,-2.678045,-246523350,5.02
210.112827,49.152998,-227424446,5.02
212.388272,47.143018,-227429218,5.02
114.621170,35.139269,616093737201696869,5.02
103.808077,48.473505,616093975777903072,5.02
221.415489,3.119943,-73661251,5.02
39.093522,-4.943084,-253636344,5.02
213.461854,45.996009,-243078132,5.02
233.233741,8.073264,-217993058,5.02
9.830495,31.540270,-254958256,5.02
19.394988,13.118715,-98071131,5.02
215.396722,10.861645,-201134368,5.02
207.162684,-0.660425,-248180338,5.02
233.314987,37.526225,-223279370,5.02
289.344389,70.794088,-220708451,5.02
147.811543,58.598065,-260422394,5.02
273.509385,52.321039,-209294492,5.02
130.749934,5.865548,-245033414,5.02
221.757509,46.819831,-242965448,5.02
106.832917,66.508241,-213070219,5.02
148.249318,14.965147,-246694520,5.02
34.320662,0.767158,-206698451,5.02
130.347244,8.123524,616088732012905670,5.02
233.143588,14.413838,-12061006,5.02
181.148052,-4.173498,-249818178,5.02
151.881300,43.398481,-250751393,5.02
153.819533,3.012994,-215621162,5.02
249.904638,6.754963,-219761006,5.02
145.249688,42.632659,-250734217,5.02
12.609880,2.844793,616088603679786029,5.02
215.916177,-2.380219,-232271072,5.02
153.185884,56.391859,-253587061,5.02
158.115138,0.381991,616088551762690101,5.02
136.794812,4.456836,-231051084,5.02
278.217304,52.437737,-210711131,5.02
157.249947,65.570895,616094200374494131,5.02
142.928218,2.465484,-56383417,5.02
146.674594,42.400794,-250736131,5.02
163.901774,-1.455188,-218483329,5.02
253.982373,41.545650,-17635151,5.02
24.692284,23.880717,-225949454,5.02
200.074366,1.164158,-200054428,5.02
185.661181,-7.447464,-237211380,5.02
324.944002,-0.926329,-224026318,5.02
132.854233,-6.578199,-87931418,5.02
123.080870,44.244578,616093904881582656,5.02
243.584151,17.089669,-202488485,5.02
202.002724,57.593335,616094108083028998,5.02
105.859545,44.481323,-209894171,5.02
246.727977,8.666914,-61281454,5.02
214.820506,33.395454,616093703609516155,5.02
209.934145,7.414511,616088721350983893,5.02
152.785180,-1.617636,-119111082,5.02
18.587752,14.248630,-241266345,5.02
140.734933,-5.896240,-215697305,5.02
130.838380,-5.421494,-215416161,5.02
161.419707,1.636229,-77431352,5.02
208.678649,-4.193218,-201081006,5.02
185.233563,-0.951274,616088515976889162,5.02
41.109699,-4.714793,-238018029,5.02
38.727464,25.568742,-65061352,5.02
227.671958,40.193840,616093834438246753,5.02
148.185877,0.126540,-40761018,5.02
32.500678,29.736572,-223590048,5.02
203.097623,43.713527,616093897126314405,5.02
127.837126,-6.419391,-238541454,5.02
151.674025,48.564143,-250835230,5.02
157.673621,4.706511,-220513396,5.02
188.686312,-1.983464,-221507102,5.02
55.944049,-16.654781,-261281357,5.02
322.378219,-6.017414,-18454093,5.02
14.068381,1.996251,616088585585558089,5.02
237.210525,34.712195,-223264025,5.02
8.756471,33.622650,-254955450,5.02
220.135769,42.435696,-242948156,5.02
241.479970,4.984750,-249564368,5.02
322.251237,0.518448,616088554518348475,5.02
323.912823,17.032676,-10783396,5.02
183.984256,50.126411,616094004299169818,5.02
207.405215,36.598729,-21561490,5.02
155.274912,8.819208,-262384324,5.02
255.571604,49.365224,-17580307,5.02
247.468712,28.322407,-12535119,5.02
157.553615,-0.035566,-262456456,5.02
195.734640,52.812555,-206372014,5.02
249.125889,26.788655,-249537471,5.02
174.618684,-8.907869,-202631228,5.02
112.596015,31.026171,-242728256,5.02
47.656933,2.489196,-253805154,5.02
205.454360,7.863294,-242331055,5.02
187.304005,57.623891,-206401088,5.02
231.831573,47.189955,-239037434,5.02
163.083455,-3.852827,-218405161,5.02
153.458254,26.662452,-203391224,5.02
264.725545,22.768102,-251359218,5.02
196.828395,5.450561,-242410307,5.02
179.488934,-1.318604,-108226510,5.02
114.397668,36.342063,-256868073,5.02
339.506902,-1.198510,-34361004,5.02
157.173212,-0.181298,-72456232,5.02
197.648864,57.840178,616094111291671548,5.02
172.119771,58.109078,-252972276,5.02
260.260971,7.779334,2882314652975366171,5.02
56.557691,-8.547372,-261337443,5.02
146.557704,55.980517,-229080502,5.02
57.723463,-17.187528,-245627057,5.02
238.431707,8.359700,-105896072,5.02
254.132701,37.912815,-19245076,5.02
255.573070,5.361138,-235511018,5.02
139.010182,-8.398656,616088334615184458,5.02
218.375225,3.988827,616088637301326408,5.02
143.857714,39.410688,-250786041,5.02
236.835611,24.862750,-12362149,5.02
322.366300,-1.494141,616088506199966344,5.02
15.420650,18.838269,-241349095,5.02
248.819249,25.373040,-204206405,5.02
226.211101,22.579111,-43441259,5.02
53.625535,1.172821,2882314114376401182,5.02
103.350252,53.343637,-225104088,5.02
220.113400,1.965287,-216762097,5.02
169.395323,51.160607,-221844025,5.02
322.370551,-2.270853,-255331345,5.02
207.802004,-7.447842,-62916115,5.02
114.472302,43.471239,-35551089,5.02
273.095697,47.197472,-224506368,5.02
128.205417,6.431089,-260683213,5.02
192.502545,52.253203,-206248195,5.02
26.871324,1.269468,616088567680074445,5.02
37.461599,-4.913206,-238030129,5.02
336.245013,25.606805,-218862264,5.02
158.844075,-7.770911,-246826161,5.02
269.600007,37.936399,616093792738476373,5.02
184.604844,-4.421041,-94096084,5.02
184.918360,49.479450,616093992584479217,5.02
177.540008,5.481521,-92676236,5.02
160.488225,-2.669267,-25781526,5.02
146.092021,-7.030676,-246898386,5.02
174.481441,38.924008,-219205113,5.02
321.343310,-5.734371,-239691055,5.02
256.040134,6.981342,-29866001,5.02
5.152686,10.646118,-243890303,5.02
255.273015,26.572310,-29852156,5.02
105.204349,46.529055,-256889215,5.02
342.473378,-0.308526,-15486001,5.02
137.123090,4.253429,-231050119,5.02
183.723455,63.018132,616094174164288160,5.02
169.754274,29.641519,616089227632836734,5.02
126.884685,8.643955,-213703126,5.02
221.144774,30.243121,-212038399,5.02
280.823644,59.710213,-252185064,5.02
33.457620,0.438826,-206699186,5.02
29.710763,-5.690260,-222629094,5.02
228.717957,5.638590,-106071380,5.02
135.185926,36.736960,-200095474,5.02
334.870944,-4.499337,-255626373,5.02
228.481535,-0.309586,-200962251,5.02
333.221689,-5.248608,-255623391,5.02
332.815418,-3.201929,-255611051,5.02
35.893298,1.579823,-253705410,5.02
19.136876,8.566421,-210382366,5.02
285.606412,63.660178,-205063424,5.02
61.095216,-6.728567,-245675411,5.02
311.058004,-5.445513,-18437179,5.02
203.350047,35.053618,-227314494,5.02
228.430300,33.314974,-202571178,5.02
240.350508,13.072957,616088852683031494,5.02
65.688474,-8.521065,-230512394,5.02
135.832650,5.140646,616088666044891212,5.02
202.637729,6.634421,-211286368,5.02
180.781034,1.097318,-220278488,5.02
185.754984,33.996829,-211754088,5.02
123.896732,0.826000,-24111276,5.02
53.215343,1.245856,2882314114422538757,5.02
251.994250,25.863762,-204097110,5.02
23.193961,0.604326,616088549497766981,5.02
185.079698,-1.854183,-221597145,5.02
333.771458,-5.712747,-255623076,5.02
185.459422,72.433031,-247620259,5.02
263.338014,32.635246,-240386131,5.02
254.211645,37.976911,-209245097,5.02
221.710978,40.678902,616093843569246496,5.02
194.772674,-0.060080,-211269253,5.02
142.544738,52.578160,-256530250,5.02
343.271485,31.112783,-250088234,5.02
48.175079,-13.014007,-214440219,5.02
224.698822,39.883684,-207916397,5.02
