tid,ra,dec,anomaly_score,worst_band,residual_B,residual_R,residual_Z,W1mag,W2mag,W3mag,W4mag,W1_W2,wise_source,gaia_Plx,gaia_e_Plx,gaia_pmRA,gaia_pmDE,gaia_Gmag,likely_star,sdss_umag,sdss_gmag,sdss_rmag,sdss_imag,sdss_zmag,sdss_class,known_qso,qso_type,qso_z,has_wise,has_gaia,has_sdss,in_any_catalog,classification,qso_confidence
-212060152,217.059797,27.022421,5.046,B,2.5998,1.0184,0.8366,16.999000549316406,16.19300079345703,12.48900032043457,8.6850004196167,0.806,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-233998132,234.851725,33.685504,5.046,B,2.4599,1.1137,0.8063,18.983999252319336,17.509000778198242,,,1.475,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-208364299,310.856335,-2.109674,5.046,B,2.5141,1.0415,0.8954,17.832000732421875,16.575000762939453,,,1.257,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-227133058,110.228582,34.57457,5.046,B,2.6382,1.0235,0.7757,17.70400047302246,16.843000411987305,,,0.861,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-105424428,5.334761,1.633862,5.046,B,1.8478,0.9139,1.5192,16.488000869750977,15.656999588012695,12.302000045776367,8.770999908447266,0.831,AllWISE,,,,,,,22.516000747680664,21.18600082397461,20.065000534057617,19.61599922180176,19.301000595092773,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-205485409,342.553032,0.910977,5.046,B,2.3936,0.9832,1.0511,17.277999877929688,16.08099937438965,11.696000099182127,7.388000011444092,1.197,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-245151237,125.633741,16.229402,5.046,B,2.4316,1.3086,0.8609,18.51799964904785,17.20599937438965,,,1.312,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-232223213,216.408466,-4.590954,5.046,B,2.4417,1.0771,0.9177,16.676000595092773,15.871999740600586,12.406000137329102,9.145000457763672,0.804,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
616088552706409359,214.496799,0.567646,5.046,B,2.4934,1.1091,0.669,17.839000701904297,16.690000534057617,12.595000267028809,9.17199993133545,1.149,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-12231055,227.989681,9.535362,5.045,B,2.3085,0.9787,1.1907,17.55900001525879,16.66900062561035,12.559000015258787,9.175999641418455,0.89,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-242782308,108.384593,36.975578,5.045,B,2.4591,1.121,0.8753,17.469999313354492,16.591999053955078,,,0.878,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-233544267,241.072096,5.798115,5.045,B,2.4451,1.0096,0.9287,17.895000457763672,17.04400062561035,,,0.851,CatWISE2020,,,,,,,25.815000534057617,23.40999984741211,21.781999588012695,20.704999923706055,20.10099983215332,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-204295148,259.949452,10.954672,5.045,B,2.2787,1.0301,1.1055,18.339000701904297,17.410999298095703,,,0.928,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-115662135,210.668075,44.093264,5.045,B,2.1563,1.1322,1.0828,18.673999786376953,17.604000091552734,,,1.07,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-220686074,160.756066,2.073239,5.045,B,2.4647,1.1634,0.7271,18.04599952697754,17.084999084472656,,,0.961,CatWISE2020,,,,,,,23.231000900268555,23.87299919128418,23.249000549316406,23.479999542236328,20.493000030517575,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-207916250,224.822115,39.352545,5.045,B,2.3304,1.1201,1.0152,18.650999069213867,17.788999557495117,,,0.862,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-237733504,180.040515,62.404802,5.044,B,2.5722,1.1127,0.7439,18.493999481201172,17.625,,,0.869,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-202472118,240.926501,20.534692,5.044,B,1.5598,1.202,1.5546,18.156999588012695,16.972000122070312,,,1.185,CatWISE2020,,,,,,,25.51799964904785,24.78700065612793,23.69099998474121,23.68600082397461,20.309999465942383,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-92321259,245.966156,12.81756,5.044,B,1.9984,1.1719,1.2848,18.655000686645508,17.73900032043457,,,0.916,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-258601076,212.988106,35.291112,5.044,B,2.2474,1.1951,0.8926,18.47100067138672,16.929000854492188,,,1.542,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-213471182,93.140746,64.911861,5.044,B,2.4261,1.0781,0.9507,17.895000457763672,16.83099937438965,12.687999725341797,9.130999565124512,1.064,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-220521484,162.951108,-0.377464,5.044,B,2.6349,1.0684,0.7938,18.39299964904785,17.586999893188477,,,0.806,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-256195184,262.120974,43.249427,5.044,B,2.6022,1.0558,0.6892,18.253999710083008,17.37700080871582,13.03499984741211,9.48799991607666,0.877,AllWISE,,,,,,,23.36000061035156,22.753000259399418,22.23900032043457,21.774999618530273,21.461999893188477,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-16801477,48.476837,-1.065458,5.044,B,2.1647,1.1092,1.1328,17.985000610351562,16.87299919128418,,,1.112,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-261754457,67.68038,-4.258771,5.044,B,2.2104,1.6259,0.7793,17.80299949645996,16.847000122070312,12.27400016784668,9.003000259399414,0.956,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-230538100,64.951476,-5.904064,5.043,B,2.4778,1.0764,0.8507,18.2189998626709,17.406999588012695,,,0.812,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-207461105,260.147391,55.448363,5.043,B,2.1205,1.0224,1.1554,19.075000762939453,18.211000442504883,,,0.864,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-61061379,262.343275,12.452028,5.043,B,2.4059,1.0535,0.8723,17.906999588012695,16.759000778198242,,,1.148,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-252181237,279.479786,58.375617,5.043,B,2.4737,1.1234,0.8691,18.56800079345703,17.562999725341797,,,1.005,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-237661259,175.965001,45.981024,5.043,B,2.4093,1.1834,0.8719,17.865999221801758,16.740999221801758,12.741999626159668,9.506999969482422,1.125,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-250191182,346.328657,26.557263,5.043,B,2.4872,1.168,0.833,17.274999618530273,16.45199966430664,12.788000106811523,9.07900047302246,0.823,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-260420119,150.150563,58.737399,5.043,B,2.5909,1.0705,0.8677,18.645000457763672,17.761999130249023,,,0.883,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-210383419,18.877021,8.970822,5.043,B,2.5135,1.0781,0.7705,17.78700065612793,16.89299964904785,12.920000076293944,9.35200023651123,0.894,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-231050291,136.896654,3.905817,5.042,B,2.6247,0.9984,0.8496,17.71299934387207,16.5049991607666,12.597999572753906,9.060999870300291,1.208,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-209321259,123.650102,51.147314,5.042,B,2.6911,0.9474,0.7742,18.097000122070312,17.134000778198242,,,0.963,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-116531088,344.858423,16.989477,5.042,B,2.2761,1.1435,1.2017,18.010000228881836,16.993000030517578,,,1.017,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-231386411,141.729323,35.873805,5.042,B,2.4594,1.3477,0.8599,18.350000381469727,17.350000381469727,,,1.0,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-205953520,174.038782,56.284199,5.042,B,2.6301,1.1085,0.7441,18.819000244140625,17.89299964904785,,,0.926,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-258781400,217.759211,48.66218,5.042,B,2.5567,1.0946,0.7654,18.430999755859375,16.33099937438965,12.265999794006348,8.970999717712402,2.1,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-241251341,17.716868,17.937996,5.041,B,2.4806,1.1914,0.7815,18.4689998626709,17.45400047302246,,,1.015,CatWISE2020,,,,,,,22.965999603271484,22.336000442504883,21.825000762939453,21.558000564575195,22.881000518798828,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-261750472,68.213926,-7.058467,5.041,B,2.5294,1.0547,0.8048,17.687999725341797,16.847999572753906,11.996999740600586,8.685999870300293,0.84,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-210445448,8.088338,8.919859,5.041,B,2.6015,1.076,0.9153,19.013999938964844,17.08300018310547,,,1.931,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
616088669765239695,358.237054,5.31749,5.041,B,2.1248,1.2255,1.1641,18.37700080871582,17.22599983215332,,,1.151,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-200936440,224.708097,-1.744104,5.041,B,2.3971,1.1678,1.0495,18.79599952697754,17.069000244140625,,,1.727,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-96481082,333.175252,7.516759,5.041,B,2.2078,1.2228,1.2111,17.600000381469727,16.6200008392334,12.199999809265137,8.701000213623047,0.98,AllWISE,,,,,,,23.617000579833984,22.750999450683594,21.809999465942383,21.43199920654297,20.481000900268555,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-244790059,177.145742,66.615749,5.041,B,2.6894,0.9339,0.7249,19.31100082397461,17.260000228881836,,,2.051,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-202771488,161.516231,-1.71921,5.041,B,2.4827,1.1344,0.8893,17.656999588012695,16.766000747680664,12.510000228881836,8.630999565124512,0.891,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
39633374372955245,137.680919,58.935234,5.041,B,2.4759,1.5867,0.266,18.724000930786133,17.920000076293945,,,0.804,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
616088540047999969,179.906476,0.078636,5.041,B,2.4763,1.0476,0.8726,16.958999633789062,15.56700038909912,12.590999603271484,8.560999870300293,1.392,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-250739019,146.209158,41.465002,5.041,B,2.5846,1.1943,0.7947,18.46500015258789,17.51799964904785,,,0.947,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-233998103,234.899228,33.907002,5.04,B,2.6065,1.1211,0.7874,18.14699935913086,17.132999420166016,13.121000289916992,9.154000282287598,1.014,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-212678381,340.659071,14.396965,5.04,B,2.4653,1.1229,0.9303,18.344999313354492,17.152000427246094,,,1.193,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-74766405,241.193187,7.635405,5.04,B,2.3466,1.1304,1.0259,18.22800064086914,17.423999786376953,,,0.804,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-18306356,321.016945,0.961089,5.04,B,2.3246,1.0131,1.1824,17.066999435424805,16.101999282836914,12.26200008392334,8.430000305175781,0.965,AllWISE,,,,,,,23.34600067138672,22.72599983215332,21.996999740600582,22.55299949645996,21.36400032043457,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-219197344,168.627816,39.228062,5.04,B,2.614,1.1689,0.8725,18.66200065612793,17.481000900268555,,,1.181,CatWISE2020,,,,,,,24.666000366210938,22.893999099731445,22.1299991607666,21.86599922180176,21.67200088500977,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-239110211,225.252707,46.802739,5.04,B,2.6969,1.1208,0.6536,18.136999130249023,17.319000244140625,,,0.818,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-239031090,229.38794,46.288093,5.04,B,2.5471,1.0273,0.8099,18.59199905395508,17.48900032043457,,,1.103,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-250058405,340.971205,28.712389,5.04,B,2.5342,1.1796,0.8568,18.21699905395508,17.143999099731445,,,1.073,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-235681159,265.298098,22.821802,5.039,B,2.3355,1.2685,0.8559,18.214000701904297,17.283000946044922,,,0.931,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-208653136,333.565848,3.569171,5.039,B,2.7372,0.9758,0.7508,17.850000381469727,17.03499984741211,,,0.815,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-225949131,24.415194,24.455479,5.039,B,2.6239,1.1055,0.8066,17.822999954223633,16.906999588012695,,,0.916,CatWISE2020,,,,,,,21.820999145507812,25.13800048828125,25.775999069213867,24.179000854492188,22.209999084472656,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-243348127,225.924458,38.807562,5.039,B,2.5824,1.1629,0.8696,18.628999710083008,17.461999893188477,,,1.167,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-243108305,206.491548,31.55119,5.039,B,2.5525,1.1235,0.8576,17.88800048828125,16.766000747680664,12.361000061035156,8.621000289916992,1.122,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
39627700297535339,6.647746,-3.52067,5.039,B,2.266,0.4518,1.4447,17.67300033569336,16.395000457763672,12.138999938964844,8.758999824523926,1.278,AllWISE,,,,,,,23.024999618530273,22.979000091552734,23.472999572753903,22.31399917602539,22.743000030517575,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-12536312,247.947081,28.865818,5.039,B,2.3396,0.9322,0.9983,18.415000915527344,17.322999954223633,,,1.092,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-201108345,208.707083,-1.409301,5.038,B,2.6038,0.8971,0.859,18.149999618530273,17.034000396728516,,,1.116,CatWISE2020,,,,,,,25.363000869750977,25.010000228881836,22.51499938964844,21.055999755859375,21.06100082397461,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-221878485,161.195627,56.132833,5.038,B,2.492,1.0802,0.7937,17.958999633789062,16.52400016784668,,,1.435,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-109654351,123.867801,7.744727,5.038,B,2.3731,1.0465,1.1042,17.60300064086914,16.704999923706055,,,0.898,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-113541510,119.379334,32.085366,5.038,B,2.3658,1.1652,0.967,19.017000198364254,16.95199966430664,,,2.065,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-239917057,341.623148,1.104144,5.038,B,2.3041,1.0214,1.0176,18.511999130249023,17.350000381469727,,,1.162,CatWISE2020,,,,,,,23.79800033569336,23.149999618530273,22.91900062561035,24.913999557495117,22.302000045776367,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-232034201,311.293206,6.547395,5.038,B,2.5437,0.8903,0.8636,17.812000274658203,16.660999298095703,,,1.151,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-249776415,162.206949,-3.716974,5.037,B,2.5571,1.1853,0.8042,17.163000106811523,16.26300048828125,11.90999984741211,8.552000045776367,0.9,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-260151400,129.529485,67.127997,5.037,B,2.3457,0.9916,0.9636,18.54400062561035,17.198999404907227,,,1.345,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-18486444,318.606491,7.226241,5.037,B,2.5172,1.0969,0.9562,18.542999267578125,17.722999572753906,,,0.82,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-245031405,131.095942,3.985317,5.036,B,2.5298,1.059,0.8589,18.270000457763672,17.260000228881836,,,1.01,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-209133351,260.156781,30.874795,5.036,B,2.5078,1.168,0.9137,18.1299991607666,16.950000762939453,,,1.18,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-206489431,188.077647,53.594084,5.036,B,2.6628,1.0561,0.8229,17.40399932861328,15.916000366210938,12.555999755859377,9.036999702453612,1.488,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-118711352,62.989869,-6.133491,5.036,B,2.3345,1.0162,1.0893,17.69300079345703,16.827999114990234,12.508000373840332,8.9399995803833,0.865,AllWISE,,,,,,,25.20599937438965,25.363000869750977,23.812999725341797,24.31999969482422,20.913999557495117,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-223522338,224.049227,36.689403,5.036,B,2.3866,1.2676,0.7434,16.93400001525879,16.107999801635742,12.744999885559082,9.24899959564209,0.826,AllWISE,,,,,,,25.792999267578125,23.200000762939453,23.548999786376953,23.2810001373291,22.195999145507812,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-239567364,323.711118,0.838615,5.036,B,2.4761,1.1263,0.8669,17.485000610351562,16.25200080871582,11.993000030517578,8.574999809265137,1.233,AllWISE,,,,,,,25.457000732421875,24.38599967956543,21.97800064086914,21.733999252319336,20.642000198364254,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-205841125,196.450171,-6.108435,5.036,B,2.323,1.0044,1.0142,17.347999572753906,16.49799919128418,12.628000259399414,8.887999534606934,0.85,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-225761233,5.54033,22.662282,5.036,B,2.4335,1.1733,0.803,17.989999771118164,16.97100067138672,,,1.019,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-207060472,31.587053,2.841655,5.036,B,2.7171,1.0674,0.7111,18.433000564575195,17.496999740600586,,,0.936,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-212356502,351.991107,2.589479,5.036,B,2.3741,1.0132,1.0133,17.18600082397461,16.29800033569336,12.628000259399414,8.954999923706055,0.888,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-72453285,155.404961,-0.648057,5.036,B,2.5604,1.0678,0.8436,17.636999130249023,16.576000213623047,12.07900047302246,8.994000434875488,1.061,AllWISE,,,,,,,23.34600067138672,22.656999588012695,23.479000091552734,22.64699935913086,21.075000762939453,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
616088573107504049,350.498646,1.32252,5.036,B,2.1114,1.1337,1.2537,18.566999435424805,17.06399917602539,,,1.503,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-58190445,208.415677,-3.939301,5.036,B,2.2913,1.0825,1.0252,18.406999588012695,16.90399932861328,,,1.503,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-48421399,28.868955,-1.369524,5.036,B,2.2563,1.0299,1.1443,17.4689998626709,16.53700065612793,,,0.932,CatWISE2020,,,,,,,23.770999908447266,22.26499938964844,21.395000457763672,21.23500061035156,20.7810001373291,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-214907105,72.99955,-2.044993,5.035,B,2.565,0.9874,0.7898,18.17300033569336,16.816999435424805,,,1.356,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-212411072,354.127094,23.863144,5.035,B,2.4805,1.0468,0.6641,16.990999221801758,15.70300006866455,,,1.288,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-256201114,257.584917,33.482079,5.035,B,2.3666,0.9777,1.0318,18.46299934387207,17.010000228881836,,,1.453,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-217440078,23.04142,-13.756456,5.035,B,2.6493,1.0734,0.7509,17.525999069213867,16.54400062561035,12.019000053405762,8.991999626159668,0.982,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
616088497664558198,173.591108,-1.63825,5.035,B,2.5683,1.0793,0.7861,18.566999435424805,16.868999481201172,,,1.698,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-89821410,18.293256,-1.796614,5.035,B,1.9774,1.0676,1.3777,18.270999908447266,17.323999404907227,,,0.947,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-201753423,17.396037,-2.356964,5.035,B,2.3245,1.0527,1.1245,17.594999313354492,16.441999435424805,12.229999542236328,8.302000045776367,1.153,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-40551076,71.159894,-3.156382,5.034,B,2.0819,1.1458,1.3001,18.01099967956543,16.93600082397461,,,1.075,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-109471410,3.659357,2.43236,5.034,B,2.3087,1.0647,1.1475,18.46699905395508,17.410999298095703,,,1.056,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-42311018,231.370015,-1.23391,5.034,B,2.1078,1.1781,1.2163,17.340999603271484,16.53499984741211,12.621999740600586,9.137999534606934,0.806,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-237798234,195.175694,57.183778,5.034,B,2.591,1.2724,0.8029,18.599000930786133,17.361000061035156,,,1.238,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-210876445,202.093107,15.927879,5.034,B,2.448,1.0977,0.9158,17.858999252319336,16.916000366210938,12.345999717712402,9.314000129699709,0.943,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
616088525430850585,28.500948,-0.406953,5.034,B,2.609,1.0378,0.8187,17.983999252319336,16.298999786376953,12.137999534606934,8.895999908447266,1.685,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-18697077,325.633646,-3.814248,5.034,B,1.9175,0.9664,1.551,17.32900047302246,16.47599983215332,12.57900047302246,8.616000175476074,0.853,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-253706247,36.308655,1.186969,5.033,B,2.3561,1.2247,0.9451,18.66200065612793,17.610000610351562,,,1.052,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-66200450,258.002302,32.776699,5.033,B,2.4071,1.1604,1.0507,18.65800094604492,17.59000015258789,,,1.068,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-237625430,190.905474,52.530842,5.033,B,2.5466,1.1445,0.7533,18.33099937438965,16.797000885009766,,,1.534,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-234035289,170.430031,-5.944614,5.033,B,2.6192,1.0581,0.7556,17.16200065612793,16.235000610351562,,,0.927,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-79536327,41.851613,-10.52778,5.033,B,2.1561,1.2041,1.2088,18.208999633789062,17.238000869750977,,,0.971,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-209360363,126.728667,54.091716,5.033,B,2.6505,1.1452,0.7463,17.601999282836914,16.759000778198242,12.55500030517578,8.531000137329102,0.843,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-252764400,187.534785,-7.147622,5.033,B,2.5403,1.0105,0.8873,17.636999130249023,16.649999618530273,,,0.987,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-21871030,191.02875,37.731498,5.033,B,2.3308,1.1196,1.0194,18.63999938964844,17.187999725341797,,,1.452,CatWISE2020,,,,,,,24.486000061035156,23.625999450683594,22.46299934387207,21.875,21.75900077819824,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-208305300,320.336552,0.920941,5.033,B,2.5382,0.9358,0.9002,18.150999069213867,17.013999938964844,,,1.137,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-213231334,169.739619,76.343918,5.033,B,2.7038,0.9192,0.6625,17.351999282836914,16.257999420166016,,,1.094,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-215321076,131.331571,-3.541107,5.032,B,2.3964,1.1551,0.9558,18.413999557495117,16.506000518798828,,,1.908,CatWISE2020,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-237351004,176.813386,56.991218,5.032,B,2.417,1.17,0.8597,17.937999725341797,17.114999771118164,12.902999877929688,9.107999801635742,0.823,AllWISE,,,,,,,22.28499984741211,22.465999603271484,22.413999557495117,21.614999771118164,20.996000289916992,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
-262371448,153.108334,3.862055,5.032,B,2.3318,1.2988,0.8854,17.410999298095703,16.39699935913086,12.260000228881836,8.640000343322754,1.014,AllWISE,,,,,,,,,,,,,0,,,1,0,0,1,QSO_CANDIDATE,BRONZE
-59740145,166.350601,-3.183701,5.032,B,2.5447,1.0848,0.9891,17.530000686645508,16.55299949645996,12.08899974822998,9.059000015258787,0.977,AllWISE,,,,,,,25.90800094604492,21.416000366210938,20.150999069213867,20.277999877929688,19.861000061035156,,0,,,1,0,1,1,QSO_CANDIDATE,BRONZE
